postcode,suburb,state,latitude,longitude,dist
3342,Mount Wallace,VIC,-37.6393,144.2016,70.85
3342,Blakeville,VIC,-37.6393,144.2016,70.85
3345,Gordon,VIC,-37.5833,144.1,81.3
3350,Brown Hill,VIC,-37.5677,143.8786,100.39
3350,Mount Helen,VIC,-37.6285,143.8803,98.5
3350,Mount Pleasant,VIC,-37.5677,143.8786,100.39
3350,Canadian,VIC,-37.5833,143.8833,99.5
3350,Black Hill,VIC,-37.5677,143.8786,100.39
3350,Ballarat North,VIC,-37.5369,143.8624,102.78
3350,Sovereign Hill,VIC,-37.5677,143.8786,100.39
3350,Mount Clear,VIC,-37.6,143.8833,99.01
3350,Eureka,VIC,-37.5677,143.8786,100.39
3350,Lake Wendouree,VIC,-37.55,143.8494,103.42
3350,Golden Point,VIC,-37.5677,143.8786,100.39
3350,Nerrina,VIC,-37.55,143.8833,100.58
3350,Ballarat West,VIC,-37.5677,143.8786,100.39
3350,Alfredton,VIC,-37.557,143.8172,105.91
3350,Ballarat,VIC,-37.5589,143.8589,102.33
3350,Redan,VIC,-37.5727,143.8399,103.5
3351,Cape Clear,VIC,-37.6993,143.304,147.35
3351,Scarsdale,VIC,-37.6684,143.6547,117.17
3351,Rokewood Junction,VIC,-37.6993,143.304,147.35
3351,Snake Valley,VIC,-37.6121,143.5845,124.36
3351,Nerrin Nerrin,VIC,-37.6993,143.304,147.35
3351,Smythes Creek,VIC,-37.5968,143.7683,108.91
3351,Illabarook,VIC,-37.6993,143.304,147.35
3351,Chepstowe,VIC,-37.5846,143.5166,130.84
3351,Ross Creek,VIC,-37.6993,143.304,147.35
3351,Carngham,VIC,-37.5761,143.5789,125.68
3351,Hillcrest,VIC,-37.6993,143.304,147.35
3351,Haddon,VIC,-37.5923,143.7192,113.24
3351,Mininera,VIC,-37.6993,143.304,147.35
3351,Streatham,VIC,-37.6791,143.0583,169.09
3351,Westmere,VIC,-37.6993,143.304,147.35
3351,Berringa,VIC,-37.7708,143.6837,113.42
3351,Smythesdale,VIC,-37.6462,143.6832,115.11
3351,Lake Bolac,VIC,-37.7124,142.8398,187.9
3352,Windermere,VIC,-37.5915,143.7831,107.79
3352,Dereel,VIC,-37.8135,143.7499,107.43
3352,Addington,VIC,-37.5915,143.7831,107.79
3352,Waubra,VIC,-37.3601,143.6402,128.22
3352,Weatherboard,VIC,-37.5915,143.7831,107.79
3352,Mount Rowan,VIC,-37.5054,143.8451,105.37
3352,Leigh Creek,VIC,-37.5915,143.7831,107.79
3352,Yendon,VIC,-37.634,143.9695,90.72
3352,Millbrook,VIC,-37.5915,143.7831,107.79
3352,Lal Lal,VIC,-37.6923,144.0409,83.22
3352,Pootilla,VIC,-37.5915,143.7831,107.79
3352,Cardigan,VIC,-37.5265,143.7477,112.76
3352,Mollongghip,VIC,-37.5915,143.7831,107.79
3352,Lexton,VIC,-37.2757,143.5135,142.33
3352,Enfield,VIC,-37.5915,143.7831,107.79
3352,Burrumbeet,VIC,-37.4731,143.6566,122.25
3352,Barkstead,VIC,-37.5915,143.7831,107.79
3352,Navigators,VIC,-37.6249,143.9507,92.57
3352,Bungaree,VIC,-37.5915,143.7831,107.79
3352,Cambrian Hill,VIC,-37.6252,143.8326,102.68
3352,Clarendon,VIC,-37.5915,143.7831,107.79
3352,Warrenheip,VIC,-37.5749,143.9257,96.18
3352,Scotsburn,VIC,-37.5915,143.7831,107.79
3352,Mount Egerton,VIC,-37.6301,144.1056,79.24
3352,Invermay,VIC,-37.5915,143.7831,107.79
3352,Durham Lead,VIC,-37.6977,143.8778,97.27
3352,Bullarook,VIC,-37.5915,143.7831,107.79
3352,Napoleons,VIC,-37.6764,143.8291,101.88
3352,Wallace,VIC,-37.5915,143.7831,107.79
3352,Dunnstown,VIC,-37.5906,143.9771,91.34
3352,Learmonth,VIC,-37.5915,143.7831,107.79
3352,Springbank,VIC,-37.5342,144.0736,85.42
3352,Mitchell Park,VIC,-37.5915,143.7831,107.79
3352,Miners Rest,VIC,-37.4844,143.8024,109.71
3352,Corindhap,VIC,-37.5915,143.7831,107.79
3352,Magpie,VIC,-37.618,143.847,101.62
3352,Werneth,VIC,-37.5915,143.7831,107.79
3352,Dean,VIC,-37.5915,143.7831,107.79
3352,Bolwarrah,VIC,-37.5915,143.7831,107.79
3352,Clarkes Hill,VIC,-37.5915,143.7831,107.79
3352,Blowhard,VIC,-37.5915,143.7831,107.79
3353,Ballarat,VIC,-37.5667,143.85,102.83
3354,Bakery Hill,VIC,-37.5987,143.7607,109.52
3354,Ballarat Mc,VIC,-37.5987,143.7607,109.52
3355,Wendouree Village,VIC,-37.5314,143.8286,105.8
3355,Wendouree,VIC,-37.55,143.8333,104.78
3355,Mitchell Park,VIC,-37.5314,143.8286,105.8
3356,Delacombe,VIC,-37.5845,143.8077,105.89
3356,Sebastopol,VIC,-37.6,143.85,101.85
3357,Buninyong,VIC,-37.6667,143.9167,94.48
3360,Linton,VIC,-37.7092,143.5134,128.92
3361,Carranballac,VIC,-37.7,143.2167,154.99
3361,Skipton,VIC,-37.6596,143.2192,155.27
3363,Creswick,VIC,-37.4167,143.9167,103.42
3364,Ullina,VIC,-37.3402,143.9414,105.58
3364,Broomfield,VIC,-37.3874,143.9037,105.92
3364,Rocklyn,VIC,-37.3402,143.9414,105.58
3364,Smeaton,VIC,-37.3333,143.95,105.32
3364,Newlyn,VIC,-37.3402,143.9414,105.58
3364,Blampied,VIC,-37.3604,144.0561,95.78
3364,Coghills Creek,VIC,-37.3402,143.9414,105.58
3364,Kingston,VIC,-37.35,143.9667,103.1
3364,Ascot,VIC,-37.3402,143.9414,105.58
3364,Allendale,VIC,-37.3667,143.9333,104.72
3364,Campbelltown,VIC,-37.3402,143.9414,105.58
3370,Clunes,VIC,-37.3,143.7833,119.91
3371,Evansford,VIC,-37.201,143.6833,133.13
3371,Talbot,VIC,-37.1667,143.7,133.94
3371,Stony Creek,VIC,-37.201,143.6833,133.13
3373,Beaufort,VIC,-37.4814,143.3394,148.74
3373,Trawalla,VIC,-37.4814,143.3394,148.74
3375,Buangor,VIC,-37.3668,143.1748,166.35
3375,Bayindeen,VIC,-37.4321,143.1025,170.36
3377,Ararat,VIC,-37.2843,142.9282,189.94
3377,Moyston,VIC,-37.2981,142.8343,197.34
3377,Warrak,VIC,-37.2981,142.8343,197.34
3377,Great Western,VIC,-37.2981,142.8343,197.34
3377,Crowlands,VIC,-37.2981,142.8343,197.34
3377,Maroona,VIC,-37.2981,142.8343,197.34
3378,Tatyoon,VIC,-37.5167,142.95,181.28
3379,Wickliffe,VIC,-37.6004,142.6693,204.14
3379,Chatsworth,VIC,-37.6004,142.6693,204.14
3379,Stavely,VIC,-37.6004,142.6693,204.14
3379,Willaura,VIC,-37.6004,142.6693,204.14
3380,Stawell,VIC,-37.05,142.7667,212.91
3381,Campbells Bridge,VIC,-36.9805,142.6797,223.18
3381,Pomonal,VIC,-37.1923,142.609,219.99
3381,Lubeck,VIC,-36.9805,142.6797,223.18
3381,Halls Gap,VIC,-37.1414,142.519,229.41
3381,Barkly,VIC,-36.9805,142.6797,223.18
3384,Navarre,VIC,-36.9,143.1,194.77
3384,Landsborough,VIC,-36.8981,143.1214,193.28
3385,Dadswells Bridge,VIC,-36.9,142.5167,240.12
3385,Glenorchy,VIC,-36.9,142.6833,226.89
3387,Marnoo,VIC,-36.6931,142.8482,226.15
3388,Banyena,VIC,-36.5544,142.7024,245.66
3388,Rupanyup,VIC,-36.5544,142.7024,245.66
3390,Murtoa,VIC,-36.5051,142.5154,262.48
3391,Brim,VIC,-36.066,142.5096,293.41
3392,Minyip,VIC,-36.45,142.5833,261.11
3392,Sheep Hills,VIC,-36.4603,142.5877,260.11
3393,Warracknabeal,VIC,-36.25,142.4167,286.48
3395,Beulah,VIC,-35.8426,142.465,313.54
3396,Hopetoun,VIC,-35.7333,142.3667,328.42
3400,Horsham,VIC,-36.7169,142.2,274.46
3401,Gymbowen,VIC,-36.7717,141.9796,289.42
3401,Quantong,VIC,-36.7375,142.0215,287.66
3401,Riverside,VIC,-36.7717,141.9796,289.42
3401,Jung,VIC,-36.6078,142.3601,267.93
3401,Dooen,VIC,-36.7717,141.9796,289.42
3401,Wallup,VIC,-36.7717,141.9796,289.42
3401,Karnak,VIC,-36.7717,141.9796,289.42
3401,Telangatuk East,VIC,-36.7717,141.9796,289.42
3401,Toolondo,VIC,-36.7717,141.9796,289.42
3401,Rocklands,VIC,-36.7717,141.9796,289.42
3402,Horsham,VIC,-36.7167,142.2,274.47
3407,Balmoral,VIC,-37.2825,141.8087,285.33
3407,Vasey,VIC,-37.2825,141.8087,285.33
3407,Gatum,VIC,-37.2825,141.8087,285.33
3409,Natimuk,VIC,-36.7418,141.9419,293.87
3409,Wombelano,VIC,-36.9077,141.7126,305.56
3409,Mitre,VIC,-36.9077,141.7126,305.56
3409,Noradjuha,VIC,-36.9077,141.7126,305.56
3409,Douglas,VIC,-36.9077,141.7126,305.56
3412,Goroke,VIC,-36.7167,141.4833,332.37
3413,Neuarpurr,VIC,-36.6424,141.113,366.04
3413,Minimay,VIC,-36.6424,141.113,366.04
3413,Peronne,VIC,-36.6424,141.113,366.04
3413,Ozenkadnook,VIC,-36.6424,141.113,366.04
3414,Antwerp,VIC,-36.3,142.05,309.74
3414,Tarranyurk,VIC,-36.3096,142.0851,306.53
3414,Dimboola,VIC,-36.3096,142.0851,306.53
3415,Miram,VIC,-36.3667,141.35,359.8
3418,Kiata,VIC,-36.2101,141.6187,347.61
3418,Gerang Gerung,VIC,-36.3736,141.8853,317.73
3418,Nhill,VIC,-36.2101,141.6187,347.61
3418,Lawloit,VIC,-36.2101,141.6187,347.61
3418,Yanac,VIC,-36.2101,141.6187,347.61
3419,Kaniva,VIC,-36.3703,141.3127,362.57
3420,Serviceton,VIC,-36.3765,140.9862,388.4
3420,Lillimur,VIC,-36.1036,141.1184,392.17
3423,Jeparit,VIC,-36.0703,141.9502,331.85
3424,Yaapeet,VIC,-35.7221,141.9447,356.8
3424,Rainbow,VIC,-35.7221,141.9447,356.8
3427,Diggers Rest,VIC,-37.6333,144.7333,29.83
3428,Bulla,VIC,-37.6333,144.8,26.02
3429,Sunbury,VIC,-37.5833,144.7333,34
3430,Clarkefield,VIC,-37.4833,144.75,42.59
3431,Riddells Creek,VIC,-37.4667,144.6833,47.13
3432,Bolinda,VIC,-37.4333,144.75,47.59
3434,Kerrie,VIC,-37.3684,144.754,54.12
3434,Romsey,VIC,-37.35,144.75,56.16
3435,Lancefield,VIC,-37.2626,144.7425,65.56
3437,Bullengarook,VIC,-37.5233,144.4774,54.9
3437,Gisborne,VIC,-37.4833,144.5833,51.04
3438,New Gisborne,VIC,-37.4428,144.6184,52.57
3440,Macedon,VIC,-37.4167,144.5667,57.65
3441,Mount Macedon,VIC,-37.3833,144.6,58.92
3442,Ashbourne,VIC,-37.3355,144.5399,66.31
3442,Newham,VIC,-37.3133,144.5924,65.87
3442,Rochford,VIC,-37.3355,144.5399,66.31
3442,Woodend,VIC,-37.35,144.5333,65.34
3442,Hesket,VIC,-37.3474,144.6202,61.36
3442,Carlsruhe,VIC,-37.2866,144.5138,72.1
3444,Mia Mia,VIC,-37.1188,144.4949,88.96
3444,Kyneton,VIC,-37.2485,144.4534,78.62
3444,Redesdale,VIC,-37.0214,144.5321,97.28
3444,Tylden,VIC,-37.3254,144.4064,74.54
3446,Drummond North,VIC,-37.189,144.3822,87.68
3446,Malmsbury,VIC,-37.1833,144.3833,88.14
3447,Taradale,VIC,-37.15,144.3667,92
3448,Metcalfe,VIC,-37.124,144.3568,94.87
3448,Elphinstone,VIC,-37.1,144.3333,98.25
3448,Sutton Grange,VIC,-37.124,144.3568,94.87
3450,Castlemaine,VIC,-37.0667,144.2167,107.39
3451,Guildford,VIC,-37.0835,144.1525,109.59
3451,Barkers Creek,VIC,-37.0292,144.2399,109.47
3451,Golden Point,VIC,-37.0835,144.1525,109.59
3451,Campbells Creek,VIC,-37.0941,144.2038,105.74
3451,Muckleford,VIC,-37.0835,144.1525,109.59
3451,Chewton,VIC,-37.0811,144.2565,103.96
3451,Fryerstown,VIC,-37.1412,144.2499,99.1
3453,Ravenswood,VIC,-36.9,144.2167,122.49
3453,Harcourt,VIC,-36.999,144.2626,111.06
3458,Lerderderg,VIC,-37.3823,144.3389,74.32
3458,Trentham,VIC,-37.3833,144.3167,75.73
3458,Fern Hill,VIC,-37.3823,144.3389,74.32
3458,Newbury,VIC,-37.4167,144.3167,73.37
3458,Blackwood,VIC,-37.3823,144.3389,74.32
3460,Daylesford,VIC,-37.35,144.15,89.59
3461,Glenlyon,VIC,-37.2856,144.1906,91.26
3461,Hepburn Springs,VIC,-37.3153,144.1382,92.74
3461,Bullarto,VIC,-37.2856,144.1906,91.26
3461,Yandoit,VIC,-37.213,144.089,103.35
3461,Franklinford,VIC,-37.2856,144.1906,91.26
3461,Korweinguboora,VIC,-37.452,144.1349,84.55
3461,Musk,VIC,-37.3717,144.1925,85.13
3461,Lyonville,VIC,-37.3924,144.2508,79.63
3461,Drummond,VIC,-37.2409,144.3262,86.28
3462,Muckleford South,VIC,-37.1494,144.0302,111.94
3462,Newstead,VIC,-37.1167,144.0667,112.1
3463,Maldon,VIC,-36.9317,144.0176,130.2
3463,Shelbourne,VIC,-36.8833,144.0167,134.41
3463,Woodstock West,VIC,-36.9317,144.0176,130.2
3463,Baringhup,VIC,-36.9317,144.0176,130.2
3463,Laanecoorie,VIC,-36.9317,144.0176,130.2
3464,Carisbrook,VIC,-37.0333,143.8167,134.67
3465,Daisy Hill,VIC,-37.0301,143.7073,142.36
3465,Maryborough,VIC,-37.05,143.75,138.02
3465,Natte Yallock,VIC,-37.0301,143.7073,142.36
3465,Alma,VIC,-37.0333,143.6833,143.81
3465,Rathscar,VIC,-37.0301,143.7073,142.36
3465,Wareek,VIC,-37.0301,143.7073,142.36
3465,Golden Point,VIC,-37.0301,143.7073,142.36
3465,Simson,VIC,-37.0301,143.7073,142.36
3465,Majorca,VIC,-37.0301,143.7073,142.36
3465,Craigie,VIC,-37.0301,143.7073,142.36
3467,Avoca,VIC,-37.0833,143.4833,155.1
3468,Amphitheatre,VIC,-37.2275,143.3851,154.9
3468,Mount Lonarch,VIC,-37.25,143.4,152.63
3469,Elmhurst,VIC,-37.1794,143.2491,168.07
3472,Dunolly,VIC,-36.9148,143.6487,154.58
3472,Bet Bet,VIC,-36.9243,143.7562,146.8
3472,Inkerman,VIC,-36.9148,143.6487,154.58
3472,Goldsborough,VIC,-36.9148,143.6487,154.58
3472,Eddington,VIC,-36.9148,143.6487,154.58
3472,Moliagul,VIC,-36.9148,143.6487,154.58
3472,Betley,VIC,-36.9148,143.6487,154.58
3475,Bealiba,VIC,-36.7397,143.5889,171.78
3475,Emu,VIC,-36.7397,143.5889,171.78
3475,Logan,VIC,-36.7397,143.5889,171.78
3478,St Arnaud,VIC,-36.615,143.2569,202.82
3478,Stuart Mill,VIC,-36.7155,143.2212,197.98
3478,Moonambel,VIC,-36.9883,143.3203,172.99
3478,Redbank,VIC,-36.7155,143.2212,197.98
3480,Donald,VIC,-36.3028,142.9681,245.4
3480,Corack,VIC,-36.3028,142.9681,245.4
3480,Areegra,VIC,-36.3028,142.9681,245.4
3480,Litchfield,VIC,-36.3028,142.9681,245.4
3482,Watchem,VIC,-36.1489,142.859,264.4
3483,Birchip,VIC,-35.9808,142.9178,274.51
3485,Watchupga,VIC,-35.5958,142.7886,315.03
3485,Woomelang,VIC,-35.6809,142.6661,314.59
3487,Lascelles,VIC,-35.5654,142.6312,326.5
3488,Speed,VIC,-35.4,142.4333,352.08
3489,Tempy,VIC,-35.3333,142.4167,358.79
3490,Ouyen,VIC,-35.0667,142.3167,387.77
3491,Patchewollock,VIC,-35.3833,142.2,367.21
3494,Nangiloc,VIC,-34.5,142.2916,440.96
3494,Carwarp,VIC,-34.5,142.2916,440.96
3494,Colignan,VIC,-34.5,142.2916,440.96
3496,Meringur,VIC,-34.3905,141.3388,502.18
3496,Cullulleraine,VIC,-34.5668,141.5741,473.35
3496,Red Cliffs,VIC,-34.3084,142.1865,464.13
3496,Sunnycliffs,VIC,-34.5668,141.5741,473.35
3496,Cardross,VIC,-34.292,142.1455,467.67
3496,Werrimull,VIC,-34.3872,141.597,487.72
3498,Irymple,VIC,-34.25,142.1667,470.61
3500,Mildura,VIC,-34.1999,142.1489,476.22
3501,Koorlong,VIC,-34.6355,142.3253,426.61
3501,Nichols Point,VIC,-34.2142,142.1868,473.05
3501,Mildura Centre Plaza,VIC,-34.6355,142.3253,426.61
3502,Mildura,VIC,-34.2,142.15,476.15
3505,Cabarita,VIC,-34.1823,142.043,483.01
3505,Merbein,VIC,-34.1833,142.0667,481.76
3506,Cowangie,VIC,-35.2333,141.3667,432.09
3507,Walpeup,VIC,-35.1333,142.0333,398.12
3509,Underbool,VIC,-35.1698,141.809,408.65
3512,Murrayville,VIC,-35.2624,141.1833,442.3
3515,Marong,VIC,-36.7366,144.1326,141.86
3516,Derby,VIC,-36.5946,144.0494,159.22
3516,Bridgewater On Loddon,VIC,-36.6014,143.9411,163.72
3516,Leichardt,VIC,-36.6915,144.0759,148.79
3517,Jarklin,VIC,-36.4675,143.8478,180.74
3517,Inglewood,VIC,-36.4675,143.8478,180.74
3517,Salisbury West,VIC,-36.4675,143.8478,180.74
3517,Serpentine,VIC,-36.4675,143.8478,180.74
3518,Wedderburn,VIC,-36.4333,143.6333,194.9
3518,Fernihurst,VIC,-36.4161,143.6325,196.48
3518,Woolshed Flat,VIC,-36.4161,143.6325,196.48
3518,Berrimal,VIC,-36.4161,143.6325,196.48
3518,Skinners Flat,VIC,-36.4161,143.6325,196.48
3518,Mysia,VIC,-36.4161,143.6325,196.48
3518,Borung,VIC,-36.4161,143.6325,196.48
3520,Korong Vale,VIC,-36.3547,143.6995,198.54
3521,Pyalong,VIC,-37.1333,144.7667,78.84
3522,Tooborac,VIC,-37.0469,144.7989,87.68
3523,Heathcote,VIC,-36.8452,144.6765,111.86
3523,Knowsley,VIC,-36.8273,144.5951,115.67
3523,Costerfield,VIC,-36.8452,144.6765,111.86
3525,Charlton,VIC,-36.2644,143.4046,222.29
3525,Wychitella,VIC,-36.2644,143.4046,222.29
3527,Wycheproof,VIC,-36.0667,143.2333,249.08
3529,Nullawil,VIC,-35.85,143.1833,271.11
3530,Culgoa,VIC,-35.7167,143.0833,288.42
3531,Berriwillock,VIC,-35.6353,142.9918,300.58
3533,Nandaly,VIC,-35.3464,142.67,343.67
3533,Sea Lake,VIC,-35.5042,142.8508,319.85
3537,Gredgwin,VIC,-36.0486,143.7134,226.86
3537,Boort,VIC,-36.0486,143.7134,226.86
3537,Canary Island,VIC,-36.0486,143.7134,226.86
3540,Quambatook,VIC,-35.85,143.5333,254.07
3540,Cannie,VIC,-35.8539,143.5396,253.41
3542,Lalbert,VIC,-35.6371,143.4272,279.39
3544,Waitchie,VIC,-35.4059,143.2246,310.78
3544,Ultima,VIC,-35.4059,143.2246,310.78
3546,Chinkapook,VIC,-35.0038,142.8458,366.73
3546,Manangatang,VIC,-35.0038,142.8458,366.73
3546,Bolton,VIC,-35.0038,142.8458,366.73
3549,Robinvale,VIC,-34.5901,142.7721,410.13
3550,Tysons Reef,VIC,-36.7575,144.2908,132.98
3550,Kennington,VIC,-36.7833,144.3,130.05
3550,White Hills,VIC,-36.7575,144.2908,132.98
3550,Long Gully,VIC,-36.7469,144.2581,135.36
3550,Quarry Hill,VIC,-36.7575,144.2908,132.98
3550,Bendigo,VIC,-36.7573,144.2586,134.31
3550,Sandhurst East,VIC,-36.7575,144.2908,132.98
3550,Strathdale,VIC,-36.7593,144.2986,132.49
3550,Spring Gully,VIC,-36.7575,144.2908,132.98
3550,North Bendigo,VIC,-36.7485,144.281,134.27
3551,Epsom,VIC,-36.7519,144.2656,134.56
3551,Eppalock,VIC,-36.8871,144.3909,116.11
3551,Murphys Creek,VIC,-36.7519,144.2656,134.56
3551,Mandurang,VIC,-36.8179,144.295,126.84
3551,Llanelly,VIC,-36.7519,144.2656,134.56
3551,Mandurang South,VIC,-36.87,144.2729,122.73
3551,Arnold,VIC,-36.7519,144.2656,134.56
3551,Toolleen,VIC,-36.7204,144.6826,125.29
3551,Newbridge,VIC,-36.7519,144.2656,134.56
3551,Lockwood South,VIC,-36.8444,144.1584,130.5
3551,Woodstock On Loddon,VIC,-36.7519,144.2656,134.56
3551,Huntly,VIC,-36.6671,144.332,140.51
3551,Painswick,VIC,-36.7519,144.2656,134.56
3551,Axedale,VIC,-36.7879,144.5041,122.36
3551,Tarnagulla,VIC,-36.774,143.8334,154.17
3551,Maiden Gully,VIC,-36.743,144.2113,137.72
3551,Strathfieldsaye,VIC,-36.8063,144.3554,125.57
3551,Longlea,VIC,-36.7151,144.4154,132.72
3551,Junortoun,VIC,-36.7733,144.3601,128.71
3552,Bendigo,VIC,-36.7667,144.2833,132.37
3554,Bendigo Dc,VIC,-36.7044,144.305,137.73
3555,Golden Square,VIC,-36.7925,144.2464,131.39
3555,Kangaroo Flat,VIC,-36.8,144.25,130.51
3556,Campbells Forest,VIC,-36.6879,144.2346,142.15
3556,Sebastian,VIC,-36.5936,144.189,153.34
3556,Comet Hill,VIC,-36.6879,144.2346,142.15
3556,Eaglehawk,VIC,-36.7333,144.25,137.03
3556,California Gully,VIC,-36.7327,144.2572,136.8
3556,Myers Flat,VIC,-36.6833,144.2,144.03
3557,Fosterville,VIC,-36.6075,144.5092,141.28
3557,Goornong,VIC,-36.6167,144.5,140.54
3557,Barnadown,VIC,-36.6075,144.5092,141.28
3558,Elmore,VIC,-36.4933,144.6093,151.35
3558,Hunter,VIC,-36.45,144.5167,157.96
3559,Corop,VIC,-36.5158,144.7023,147.34
3559,Colbinabbin,VIC,-36.5903,144.7938,138.01
3561,Rochester,VIC,-36.3144,144.7136,169.34
3561,Bamawm,VIC,-36.2565,144.5647,177.94
3561,Nanneella,VIC,-36.2842,144.7775,172.01
3562,Torrumbarry,VIC,-35.9754,144.4599,210.47
3563,Lockington,VIC,-36.2712,144.4816,178
3564,Patho,VIC,-36.1292,144.6995,189.92
3564,Kanyapella,VIC,-36.0967,144.8829,192.14
3564,Echuca,VIC,-36.1292,144.6995,189.92
3564,Simmie,VIC,-36.1292,144.6995,189.92
3565,Kotta,VIC,-36.2,144.5333,184.66
3566,Gunbower,VIC,-35.95,144.3667,215.15
3567,Leitchville,VIC,-35.9,144.2833,222.47
3568,Cohuna,VIC,-35.8,144.2,235.25
3570,Auchmore,VIC,-36.5972,144.2121,152.06
3570,Raywood,VIC,-36.5355,144.2066,158.46
3571,Dingee,VIC,-36.4064,144.1719,172.81
3571,Kamarooka North,VIC,-36.4064,144.1719,172.81
3571,Tandarra,VIC,-36.4064,144.1719,172.81
3572,Tennyson,VIC,-36.2833,144.4333,177.8
3572,Piavella,VIC,-36.3,144.3444,178.32
3572,Milloo,VIC,-36.3167,144.3667,175.94
3572,Prairie,VIC,-36.3,144.2333,181.64
3573,Mitiamo,VIC,-36.229,144.2887,187.38
3573,Calivil,VIC,-36.2988,144.0856,186.9
3575,Mincha,VIC,-36.0821,144.0899,208.89
3575,Pyramid Hill,VIC,-36.0667,144.1333,209.08
3575,Yarrawalla,VIC,-36.0821,144.0899,208.89
3576,Durham Ox,VIC,-36.1333,143.9167,210.02
3579,Meering West,VIC,-35.7249,143.8763,252.93
3579,Murrabit,VIC,-35.5273,143.957,270.89
3579,Macorna,VIC,-35.7249,143.8763,252.93
3579,Kerang,VIC,-35.7333,143.9167,250.7
3580,Koondrook,VIC,-35.65,144.1167,253.4
3581,Lake Charm,VIC,-35.5876,143.8374,268.4
3583,Tresco,VIC,-35.5167,143.65,282.3
3584,Lake Boga,VIC,-35.4618,143.6345,288.44
3585,Swan Hill,VIC,-35.3362,143.5602,303.94
3588,Woorinen South,VIC,-35.2911,143.4551,312.48
3589,Woorinen,VIC,-35.2736,143.4918,312.84
3590,Beverford,VIC,-35.2282,143.5228,316.3
3591,Vinifera,VIC,-35.2393,143.3195,323.05
3594,Nyah,VIC,-35.1461,143.315,332.52
3595,Nyah West,VIC,-35.1833,143.35,327.41
3596,Wood Wood,VIC,-35.1167,143.3333,334.75
3597,Piangil,VIC,-35.0893,143.1226,346.1
3599,Boundary Bend,VIC,-34.7928,143.1456,374.62
3607,Tabilk,VIC,-36.85,145.1667,109.56
3608,Graytown,VIC,-36.7862,145.1076,115.92
3608,Nagambie,VIC,-36.7857,145.1538,116.47
3608,Bailieston,VIC,-36.7862,145.1076,115.92
3608,Goulburn Weir,VIC,-36.7862,145.1076,115.92
3608,Wahring,VIC,-36.7862,145.1076,115.92
3610,Murchison,VIC,-36.6333,145.2333,134.3
3610,Dhurringile,VIC,-36.5428,145.2775,144.91
3612,Wanalta,VIC,-36.6099,144.9369,134.95
3612,Rushworth,VIC,-36.5858,145.0155,137.64
3612,Moora,VIC,-36.6099,144.9369,134.95
3614,Toolamba,VIC,-36.5,145.35,150.88
3616,Tatura,VIC,-36.4516,145.181,153.63
3616,Harston,VIC,-36.4667,145.15,151.65
3616,Gillieston,VIC,-36.4516,145.181,153.63
3616,Cooma,VIC,-36.4516,145.181,153.63
3617,Byrneside,VIC,-36.4167,145.1833,157.5
3618,Merrigum,VIC,-36.3667,145.15,162.72
3619,Kyabram,VIC,-36.3167,145.05,167.65
3620,Wyuna,VIC,-36.3058,145.0702,168.95
3620,Lancaster,VIC,-36.315,145.1321,168.3
3620,Kyabram South,VIC,-36.3058,145.0702,168.95
3620,Kyabram,VIC,-36.3167,145.05,167.65
3621,Tongala,VIC,-36.208,144.9829,179.6
3621,Koyuga South,VIC,-36.208,144.9829,179.6
3621,Yambuna,VIC,-36.208,144.9829,179.6
3622,Koyuga,VIC,-36.2098,144.9095,179.49
3622,Strathallan,VIC,-36.2327,144.8217,177.36
3623,Stanhope,VIC,-36.4642,144.9132,151.21
3624,Girgarre,VIC,-36.3908,144.982,159.28
3629,Undera,VIC,-36.2833,145.2167,172.59
3629,Coomboona,VIC,-36.2833,145.2484,172.97
3629,Ardmona,VIC,-36.3785,145.2954,163.17
3629,Mooroopna,VIC,-36.3947,145.3578,162.47
3630,Branditt,VIC,-36.4681,145.586,160.18
3630,Shepparton,VIC,-36.3812,145.3993,164.74
3630,Colliver,VIC,-36.4681,145.586,160.18
3630,Caniambo,VIC,-36.4681,145.586,160.18
3630,Dunkirk,VIC,-36.4681,145.586,160.18
3630,Benarch,VIC,-36.4681,145.586,160.18
3631,Pine Lodge,VIC,-36.4167,145.5,163.23
3631,Kialla East,VIC,-36.4293,145.4749,161.26
3631,Lemnos,VIC,-36.3514,145.462,169.31
3631,Tamleugh West,VIC,-36.4293,145.4749,161.26
3631,Kialla West,VIC,-36.4935,145.3888,152.38
3631,Cosgrove,VIC,-36.4293,145.4749,161.26
3631,Kialla,VIC,-36.4419,145.4318,158.89
3631,Arcadia,VIC,-36.4293,145.4749,161.26
3631,Shepparton East,VIC,-36.4293,145.4749,161.26
3632,Shepparton,VIC,-36.3833,145.4,164.53
3633,Congupna,VIC,-36.3,145.4333,174.23
3634,Marungi,VIC,-36.2456,145.4686,180.85
3634,Bunbartha,VIC,-36.2201,145.344,181.28
3634,Invergordon South,VIC,-36.2456,145.4686,180.85
3634,Tallygaroopna,VIC,-36.25,145.4333,179.64
3634,Katandra,VIC,-36.2456,145.4686,180.85
3635,Wunghnu,VIC,-36.1551,145.4317,189.91
3636,Numurkah,VIC,-36.0987,145.4946,197.28
3636,Invergordon,VIC,-36.0987,145.4946,197.28
3637,Waaia,VIC,-36.0537,145.3318,199.33
3638,Nathalia,VIC,-36.0574,145.2071,197.45
3638,Kotupna,VIC,-36.1455,145.1657,187.34
